date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,methane
2025-01-09 17:00:00+00:00,26.803999999999977,20.356,336.4274897698056,481.4904849603073,53.157999999999994,24.53192263690884,9.29,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-09 18:00:00+00:00,26.800999999999977,20.297000000000004,335.7554701455672,481.4904849603073,52.076,24.5215061761126,9.71,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-09 19:00:00+00:00,26.723999999999982,20.979,334.96147995768627,481.4904849603073,50.39500000000001,24.134284228384267,9.23,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-09 20:00:00+00:00,26.944999999999986,21.619,333.3754701455671,481.4904849603073,48.37300000000002,23.599478741452195,9.1,0.15129931490666737,0.5291320920686098,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-09 21:00:00+00:00,26.988999999999987,22.164999999999996,333.15345052132875,481.4904849603073,46.39500000000001,23.63228422838428,8.99,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-09 22:00:00+00:00,27.32099999999999,22.237999999999992,333.01547014556706,481.4904849603073,45.87900000000001,23.646284228384275,8.7,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-09 23:00:00+00:00,27.859999999999996,22.23399999999999,331.3894603334479,481.4904849603073,45.51699999999998,23.74208971531636,8.99,0.15129931490666737,0.6691320920686096,0.5606567446254515,0.7334018426648705,1737.7655003070809
2025-01-10 00:00:00+00:00,25.828999999999972,22.207000000000004,335.0153229637794,481.4904849603073,43.32699999999999,23.81945130679164,8.85,0.15129931490667067,0.5291320920686098,0.560656744625457,0.7334018426648654,1737.7655003070809
2025-01-10 01:00:00+00:00,25.955999999999975,22.197000000000003,335.4753229637794,481.4904849603073,43.49599999999999,23.81945130679164,8.38,0.15129931490667003,0.5291320920686098,0.5606567446254556,0.7334018426648654,1737.7655003070809
2025-01-10 02:00:00+00:00,26.24699999999998,22.194999999999997,335.53734258801774,481.4904849603073,43.91299999999999,23.81945130679164,8.43,0.15129931490667045,0.52913209206861,0.560656744625455,0.7334018426648669,1737.7655003070809
